title,text,image_url,all_images,status,link,all_links,time_period
"10,000 Small Businesses","10,000 Small Businesses",No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663142343?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663142343?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663142343']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663142343?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663142343?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663142343']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses","10,000 Small Businesses",No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663162083?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663162083?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663162083']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663162083?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663162083?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663162083']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses","10,000 Small Businesses",No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665862883,"['/ad-library/detail/665862883', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665862883,"['/ad-library/detail/665862883', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665862883?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665862883']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663134803?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663134803?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663134803']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/663134803?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663134803?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663134803']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses","10,000 Small Businesses",No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665809733,"['/ad-library/detail/665809733', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665809733,"['/ad-library/detail/665809733', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809733?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809733']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665809623,"['/ad-library/detail/665809623', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623']",all-time
"10,000 Small Businesses",Promoted,No image found,[],Unknown,/ad-library/detail/665809623,"['/ad-library/detail/665809623', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809623?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809623']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4D10AQHV8wuXddsrBg/image-shrink_1080_1080/B4DZY.6H4dGwAo-/0/1744812148105?e=1746878400&v=beta&t=fqbnVOCrFnYTyo7NLHF7xuJ2g-KDfJNHDlcWSXVPEzo,"['https://media.licdn.com/dms/image/v2/D4D10AQHV8wuXddsrBg/image-shrink_1080_1080/B4DZY.6H4dGwAo-/0/1744812148105?e=1746878400&v=beta&t=fqbnVOCrFnYTyo7NLHF7xuJ2g-KDfJNHDlcWSXVPEzo', 'https://media.licdn.com/dms/image/v2/D4D10AQHy-IKYi4_YYw/image-shrink_1080_1080/B4DZY.6KEXHwAk-/0/1744812156212?e=1746878400&v=beta&t=3-WVfAcN0ZUMYwY5U5Zq272r6hMzTLWztdZ3HVZPDKY', 'https://media.licdn.com/dms/image/v2/D4D10AQGT0ukWwyarSQ/image-shrink_1080_1080/B4DZY.6MNhG8Ak-/0/1744812164864?e=1746878400&v=beta&t=vm9vYYqFHPuDY06pEA5FnhYFLzoVFWlpaDfrbJZ_q7Q', 'https://media.licdn.com/dms/image/v2/D4D10AQGNQW_tsrUBKg/image-shrink_1080_1080/B4DZY.6PATG4Ak-/0/1744812176270?e=1746878400&v=beta&t=Zki7aHVgnLaibNGk1sdf1P7N4ntdk5_1GXC3BntQoY4', 'https://media.licdn.com/dms/image/v2/D4D10AQGRELX6aF9S4g/image-shrink_1080_1080/B4DZY.6RnxHsAs-/0/1744812187122?e=1746878400&v=beta&t=aipl1WCxKohd4bFGiW_q0gBE3b3cldJBWgzGzmivT1Y']",Unknown,/ad-library/detail/665809403,"['/ad-library/detail/665809403', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403']",all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4D10AQHV8wuXddsrBg/image-shrink_1080_1080/B4DZY.6H4dGwAo-/0/1744812148105?e=1746878400&v=beta&t=fqbnVOCrFnYTyo7NLHF7xuJ2g-KDfJNHDlcWSXVPEzo,"['https://media.licdn.com/dms/image/v2/D4D10AQHV8wuXddsrBg/image-shrink_1080_1080/B4DZY.6H4dGwAo-/0/1744812148105?e=1746878400&v=beta&t=fqbnVOCrFnYTyo7NLHF7xuJ2g-KDfJNHDlcWSXVPEzo', 'https://media.licdn.com/dms/image/v2/D4D10AQHy-IKYi4_YYw/image-shrink_1080_1080/B4DZY.6KEXHwAk-/0/1744812156212?e=1746878400&v=beta&t=3-WVfAcN0ZUMYwY5U5Zq272r6hMzTLWztdZ3HVZPDKY', 'https://media.licdn.com/dms/image/v2/D4D10AQGT0ukWwyarSQ/image-shrink_1080_1080/B4DZY.6MNhG8Ak-/0/1744812164864?e=1746878400&v=beta&t=vm9vYYqFHPuDY06pEA5FnhYFLzoVFWlpaDfrbJZ_q7Q', 'https://media.licdn.com/dms/image/v2/D4D10AQGNQW_tsrUBKg/image-shrink_1080_1080/B4DZY.6PATG4Ak-/0/1744812176270?e=1746878400&v=beta&t=Zki7aHVgnLaibNGk1sdf1P7N4ntdk5_1GXC3BntQoY4', 'https://media.licdn.com/dms/image/v2/D4D10AQGRELX6aF9S4g/image-shrink_1080_1080/B4DZY.6RnxHsAs-/0/1744812187122?e=1746878400&v=beta&t=aipl1WCxKohd4bFGiW_q0gBE3b3cldJBWgzGzmivT1Y']",Unknown,/ad-library/detail/665809403,"['/ad-library/detail/665809403', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665809403?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665809403']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4D10AQGTPmAoBKbBSg/image-shrink_1080_1080/B4DZY_CDUAGkAs-/0/1744814226783?e=1746878400&v=beta&t=l1PiBalep5B_z_OF_pThi4TJ3I9HNBph3EKXkSYKD4E,"['https://media.licdn.com/dms/image/v2/D4D10AQGTPmAoBKbBSg/image-shrink_1080_1080/B4DZY_CDUAGkAs-/0/1744814226783?e=1746878400&v=beta&t=l1PiBalep5B_z_OF_pThi4TJ3I9HNBph3EKXkSYKD4E', 'https://media.licdn.com/dms/image/v2/D4D10AQEUtakDAFsMuQ/image-shrink_1080_1080/B4DZY_CFp.G8As-/0/1744814235200?e=1746878400&v=beta&t=hv-eeGq8tRM0F9ZkUTrDVQA9WrGVp4R80P0WG8_WbAM', 'https://media.licdn.com/dms/image/v2/D4D10AQFBawNvBCHRaQ/image-shrink_1080_1080/B4DZY_CIjSHsAk-/0/1744814247033?e=1746878400&v=beta&t=7OIrrOHvp9qiSt195AWytfjOJc6G5n2Weqn5F6q-y0k', 'https://media.licdn.com/dms/image/v2/D4D10AQHz0Cf3iCw-kw/image-shrink_1080_1080/B4DZY_CKsAG4Ak-/0/1744814255799?e=1746878400&v=beta&t=qyv-doSJiCYBQC3vG517qLveogc7tFWldfxt7vYrJ4M']",Unknown,/ad-library/detail/665844303,"['/ad-library/detail/665844303', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303']",all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4D10AQGTPmAoBKbBSg/image-shrink_1080_1080/B4DZY_CDUAGkAs-/0/1744814226783?e=1746878400&v=beta&t=l1PiBalep5B_z_OF_pThi4TJ3I9HNBph3EKXkSYKD4E,"['https://media.licdn.com/dms/image/v2/D4D10AQGTPmAoBKbBSg/image-shrink_1080_1080/B4DZY_CDUAGkAs-/0/1744814226783?e=1746878400&v=beta&t=l1PiBalep5B_z_OF_pThi4TJ3I9HNBph3EKXkSYKD4E', 'https://media.licdn.com/dms/image/v2/D4D10AQEUtakDAFsMuQ/image-shrink_1080_1080/B4DZY_CFp.G8As-/0/1744814235200?e=1746878400&v=beta&t=hv-eeGq8tRM0F9ZkUTrDVQA9WrGVp4R80P0WG8_WbAM', 'https://media.licdn.com/dms/image/v2/D4D10AQFBawNvBCHRaQ/image-shrink_1080_1080/B4DZY_CIjSHsAk-/0/1744814247033?e=1746878400&v=beta&t=7OIrrOHvp9qiSt195AWytfjOJc6G5n2Weqn5F6q-y0k', 'https://media.licdn.com/dms/image/v2/D4D10AQHz0Cf3iCw-kw/image-shrink_1080_1080/B4DZY_CKsAG4Ak-/0/1744814255799?e=1746878400&v=beta&t=qyv-doSJiCYBQC3vG517qLveogc7tFWldfxt7vYrJ4M']",Unknown,/ad-library/detail/665844303,"['/ad-library/detail/665844303', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/665844303?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/665844303']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQEdyv0hbZYXHg/image-shrink_1280/B4DZY_HTqhGwAU-/0/1744815603952/2025Spring_10KSBDom_SingleFrame_1x1_NewOrleanspng?e=1746878400&v=beta&t=YQHwA2nAVh_9551El2ZbwombVmSLN1M2C_J2oUXl0sY']",Unknown,/ad-library/detail/663182003?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663182003?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663182003']",all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQEdyv0hbZYXHg/image-shrink_1280/B4DZY_HTqhGwAU-/0/1744815603952/2025Spring_10KSBDom_SingleFrame_1x1_NewOrleanspng?e=1746878400&v=beta&t=YQHwA2nAVh_9551El2ZbwombVmSLN1M2C_J2oUXl0sY']",Unknown,/ad-library/detail/663182003?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663182003?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663182003']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses","10,000 Small Businesses",No image found,[],Unknown,No link found,[],all-time
"10,000 Small Businesses",Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHH72jstdvDkg/image-shrink_1280/B4DZY.5tBrHIAM-/0/1744812037908/2025Spring_10KSBDom_SingleFrame_1x1_SouthDakotapng?e=1746878400&v=beta&t=V0ZtJ1rM_xvidbRHw_RQS19PHqT2Nml6ECM6S0Mi2GQ']",Unknown,/ad-library/detail/663161113?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/663161113?trk=ad_library_ad_preview_content_image', '/ad-library/detail/663161113']",all-time
